fid,field_1,x,y,VRYieldVOl,row,col,CropSeason,harvestID,CropName,Relative_Elevation1,Slope1,TRI1,TPI1,Elevation1,SeedingDensity,SeedingDensity_missing,Seeding_Variety1,Application_1_N_rate,Application_1_ID,Application_1_N_date,Application_2_N_rate,Application_2_ID,Application_2_N_date,Application_3_N_rate,Application_3_ID,Application_3_N_date,Application_4_N_rate,Application_4_ID,Application_4_N_date,Application_5_N_rate,Application_5_ID,Application_5_N_date,Application_6_N_rate,Application_6_ID,Application_6_N_date,Application_7_N_rate,Application_7_ID,Application_7_N_date,Application_8_N_rate,Application_8_ID,Application_8_N_date,Application_9_N_rate,Application_9_ID,Application_9_N_date,Application_10_N_rate,Application_10_ID,Application_10_N_date,ph_mean_30_60,clay_mean_30_60,silt_mean_30_60,sand_mean_30_60,ksat_mean_30_60,om_mean_30_60,GDD2,Precipitation2,GDD3,Precipitation3,GDD4,Precipitation4,GDD5,Precipitation5,GDD6,Precipitation6,GDD7,Precipitation7,GDD8,Precipitation8,GDD9,Precipitation9,GDD10,Precipitation10,GDD11,Precipitation11,Trait1,Trait2,Trait3,Trait4,Trait5,FIPSCode,PlantingDay1,HarvestDay,GridId
"1668","1667",-97.68914697,27.66659297,50.49761,"70","77","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.846076667,0.001459131,0.137715623,0.541373312,56.06194305,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.237854443,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.24412174,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1786","1785",-97.68904697,27.66649297,67.506714,"71","78","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.881475151,0.006121846,0.178517282,0.701303601,56.11115265,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.23890213,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.38844604,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1669","1668",-97.68904697,27.66659297,61.003128,"70","78","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.817755103,0.002616801,0.175889865,0.331216633,56.02257156,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.23890213,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.04206772,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1787","1786",-97.68894697,27.66649297,70.63646,"71","79","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.940478206,0.004838406,0.211108997,1.039224505,56.19317627,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.235220261,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.47310028,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1670","1669",-97.68894697,27.66659297,69.20293,"70","79","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.770554364,0.004501752,0.233787939,0.01827156,55.95695496,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.235220261,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.47310028,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1788","1787",-97.68884697,27.66649297,75.78963,"71","80","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.900357127,0.007275009,0.190405324,0.775781989,56.13740158,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236319256,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.01320286,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1671","1670",-97.68884697,27.66659297,78.54662,"70","80","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.822474897,0.002379946,0.182978258,0.330922097,56.02913284,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236319256,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.01320286,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.601418495,43.95691299,25.36931992,27.3219738,0.318562627,1.211243868,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1789","1788",-97.68874697,27.66649297,68.45826,"71","81","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.8979972,0.006225558,0.191356197,0.736561179,56.13412094,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.235588017,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.79061375,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1672","1671",-97.68874697,27.66659297,78.69634,"70","81","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.815395176,0.00231252,0.201154515,0.269367456,56.01929092,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.235588017,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.79061375,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1790","1789",-97.68864697,27.66649297,62.420254,"71","82","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.926316023,0.007226524,0.195284456,0.936230719,56.17348862,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.240937634,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.16585693,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1673","1672",-97.68864697,27.66659297,67.321754,"70","82","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.794153333,0.00385883,0.224944368,0.187402561,55.98976135,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.240937634,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.16585693,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1791","1790",-97.68854697,27.66649297,54.199505,"71","83","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.869675696,0.003975039,0.176209927,0.650714457,56.09474945,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236849518,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.52056503,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1674","1673",-97.68854697,27.66659297,72.79022,"70","83","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.876755357,0.000956079,0.147981092,0.726500273,56.10459137,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236849518,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",76.52056503,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1792","1791",-97.68844697,27.66649297,42.170544,"71","84","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,1.015997767,0.005574059,0.246516243,1.503421307,56.29816055,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.239710331,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.18639202,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1675","1674",-97.68844697,27.66659297,68.57609,"70","84","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.829554617,0.005562836,0.16825664,0.47981891,56.03897476,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.239710331,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.18639202,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1793","1792",-97.68834697,27.66649297,62.987553,"71","85","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.975876689,0.005078283,0.198308244,1.2562989,56.24238586,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236716957,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.19472179,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1676","1675",-97.68834697,27.66659297,70.91693,"70","85","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.779993951,0.005250722,0.204316258,0.172670916,55.97007751,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236716957,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.19472179,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1794","1793",-97.68824697,27.66649297,62.085495,"71","86","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.971156895,0.002553317,0.197057232,1.20324254,56.23582458,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.240557041,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.04206772,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1677","1676",-97.68824697,27.66659297,71.36776,"70","86","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.860236049,0.0037385,0.111808524,0.658468902,56.08162689,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.240557041,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.04206772,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1795","1794",-97.68814697,27.66649297,43.152504,"71","87","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.940478206,0.000922809,0.180882707,0.968449116,56.19317627,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.23867548,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.9368784,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1678","1677",-97.68814697,27.66659297,65.794754,"70","87","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.867315769,0.002340224,0.121983729,0.645138741,56.09146881,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.23867548,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",80.9368784,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1796","1795",-97.68804697,27.66649297,71.723495,"71","88","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.954637587,0.005901868,0.224857971,1.021310568,56.21286011,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236935043,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.05039749,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1679","1678",-97.68804697,27.66659297,38.93588,"70","88","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.909796715,0.00176997,0.146037683,0.860489428,56.15052414,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.236935043,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",78.05039749,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1797","1796",-97.68794697,27.66649297,61.34104,"71","89","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.718633771,0.007875028,0.21089527,-0.222563535,55.88477707,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.234784088,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.55969486,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
"1680","1679",-97.68794697,27.66659297,41.86722,"70","89","2008",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwYQ,SORGHUM,0.916876435,0.005333022,0.171442091,0.864038706,56.16036606,"63000","0",84G62,,,,,,,"0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMg,"115",,,,,,,,,,0.234784088,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMTAwMw,"181","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmYg,"125","0",MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZA,"150",77.55969486,MjIyMjY1XzVhNDUxODEzZWJhOTE1MGFiNGZmMGZmZg,"74",7.603350639,44.29997253,25.39453888,27.0190258,0.300281674,1.205240846,441.774,2.32,523.656,43.22,693.342,57.18,940.446,29.53,1032.147,2.54,1010.412,137.92,1051.011,160.73,889.479,69.7,693.243,60.92,493.497,18.89,"0","0","0","0","0","-99","68","187","42"
